Usaha /Produk Utama,Total Aset (Rp. Juta),Penjualan Rata-rata Per Tahun (Rp.Juta),Jumlah Tenaga Kerja,Tahun Survey,Onclick,Sektor,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama : Produk Masal,Target Pasar Utama : Produk Spesifik,Tingkat Pesaing Usaha,Total Aset,Penjualan Rata-Rata per Tahun,Proyeksi Pertumbuhan Penjualan,Kebutuhan Pembiayaan Kredit ,Nilai Aset yang data menjadi jaminan kredit,Jumlah Dokumen Persyaratan Kredit
Pembuatan Perabot Rumah Tangga,190,144,2,2012,?pm=Oo4Ey5nqwN18jFyIT69Keg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Pertambangan dan Penggalian,Perorangan,2,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   30,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   70,00 %",Sedang,"Rp. 190,00 Juta","Rp. 144,00 Juta",20 %/Tahun,"Rp. 0,00 Juta","Rp. 100,00 Juta",4
